step,i,j,heat
9,14,48,7.671451e+12
9,14,49,2.364143e+16
9,15,16,2.326134e+16
9,15,17,1.163959e+16
9,15,18,1.157439e+16
9,15,19,1.404005e+13
9,15,20,1.157450e+16
9,15,21,1.163957e+16
9,15,22,1.250154e+16
9,15,23,3.317112e+16
9,15,24,2.326066e+16
9,15,25,1.164031e+16
9,15,26,3.296151e+16
9,15,27,1.163972e+16
9,15,28,1.250131e+16
9,15,29,9.037222e+12
9,15,30,1.157416e+16
9,15,31,7.061125e+12
9,15,32,2.313952e+16
9,15,33,1.490008e+13
9,15,34,1.250074e+16
9,15,35,1.163996e+16
9,15,36,2.326612e+16
9,15,37,1.164074e+16
9,15,38,6.000599e+14
9,15,39,1.164004e+16
9,15,40,5.928770e+14
9,15,41,1.164046e+16
9,15,42,5.950632e+14
9,15,43,1.164142e+16
9,15,44,6.331094e+15
9,15,45,1.164026e+16
9,15,46,3.294009e+16
9,15,47,6.560883e+15
9,15,48,1.250480e+16
9,15,49,1.164093e+16
9,16,17,1.173145e+16
9,16,18,1.168695e+16
9,16,19,2.324730e+16
9,16,20,1.168684e+16
9,16,21,1.174500e+16
9,16,22,1.190621e+16
9,16,23,9.909773e+15
9,16,24,6.807421e+11
9,16,25,1.173316e+16
9,16,26,9.700167e+15
9,16,27,1.173742e+16
9,16,28,1.190598e+16
9,16,29,2.325231e+16
9,16,30,1.168719e+16
9,16,31,2.325428e+16
9,16,32,2.254419e+16
9,16,33,2.324644e+16
9,16,34,1.190541e+16
9,16,35,1.162138e+16
9,16,36,4.776380e+12
9,16,37,1.173907e+16
9,16,38,2.327911e+16
9,16,39,1.173241e+16
9,16,40,2.326286e+16
9,16,41,1.173898e+16
9,16,42,2.325727e+16
9,16,43,1.161992e+16
9,16,44,2.959244e+16
9,16,45,1.173117e+16
9,16,46,9.678750e+15
9,16,47,2.982223e+16
9,16,48,1.190947e+16
9,16,49,1.173963e+16
9,17,18,7.501187e+14
9,17,19,1.162555e+16
9,17,20,7.562743e+14
9,17,21,1.355413e+13
9,17,22,2.363766e+16
9,17,23,2.153152e+16
9,17,24,1.173088e+16
9,17,25,1.709825e+12
9,17,26,2.132192e+16
9,17,27,5.975010e+12
9,17,28,2.363743e+16
9,17,29,1.163056e+16
9,17,30,7.522473e+14
9,17,31,1.163253e+16
9,17,32,3.427564e+16
9,17,33,1.162469e+16
9,17,34,2.363686e+16
9,17,35,2.271015e+16
9,17,36,1.173118e+16
9,17,37,7.625012e+12
9,17,38,1.173618e+16
9,17,39,9.635844e+11
9,17,40,1.172900e+16
9,17,41,7.536859e+12
9,17,42,1.173118e+16
9,17,43,2.272012e+16
9,17,44,1.797069e+16
9,17,45,6.664012e+11
9,17,46,2.130050e+16
9,17,47,1.820048e+16
9,17,48,2.364092e+16
9,17,49,8.181403e+12
9,18,19,1.156035e+16
9,18,20,6.155641e+12
9,18,21,7.636728e+14
9,18,22,2.288754e+16
9,18,23,2.159672e+16
9,18,24,1.168627e+16
9,18,25,7.518285e+14
9,18,26,2.138712e+16
9,18,27,7.560937e+14
9,18,28,2.288731e+16
9,18,29,1.156536e+16
9,18,30,2.128611e+12
9,18,31,1.156733e+16
9,18,32,3.352552e+16
9,18,33,1.155949e+16
9,18,34,2.288674e+16
9,18,35,2.196004e+16
9,18,36,1.169173e+16
9,18,37,7.577437e+14
9,18,38,1.159216e+16
9,18,39,7.510823e+14
9,18,40,1.157591e+16
9,18,41,7.576555e+14
9,18,42,1.157032e+16
9,18,43,2.197000e+16
9,18,44,1.790549e+16
9,18,45,7.498425e+14
9,18,46,2.136570e+16
9,18,47,1.813528e+16
9,18,48,2.289080e+16
9,18,49,7.583001e+14
9,19,20,1.156046e+16
9,19,21,1.162553e+16
9,19,22,1.250149e+16
9,19,23,3.315708e+16
9,19,24,2.324662e+16
9,19,25,1.162627e+16
9,19,26,3.294747e+16
9,19,27,1.162568e+16
9,19,28,1.250126e+16
9,19,29,5.002824e+12
9,19,30,1.156012e+16
9,19,31,6.978922e+12
9,19,32,2.313947e+16
9,19,33,8.600349e+11
9,19,34,1.250069e+16
9,19,35,1.162592e+16
9,19,36,2.325208e+16
9,19,37,1.162670e+16
9,19,38,6.000130e+14
9,19,39,1.162600e+16
9,19,40,5.928301e+14
9,19,41,1.162642e+16
9,19,42,5.950162e+14
9,19,43,1.162738e+16
9,19,44,6.345134e+15
9,19,45,1.162622e+16
9,19,46,3.292605e+16
9,19,47,6.574923e+15
9,19,48,1.250475e+16
9,19,49,1.162689e+16
9,20,21,7.698285e+14
9,20,22,2.288138e+16
9,20,23,2.159661e+16
9,20,24,1.168616e+16
9,20,25,7.579842e+14
9,20,26,2.138701e+16
9,20,27,7.622493e+14
9,20,28,2.288115e+16
9,20,29,1.156547e+16
9,20,30,4.027030e+12
9,20,31,1.156744e+16
9,20,32,3.351937e+16
9,20,33,1.155960e+16
9,20,34,2.288058e+16
9,20,35,2.195388e+16
9,20,36,1.169161e+16
9,20,37,7.638993e+14
9,20,38,1.159227e+16
9,20,39,7.572379e+14
9,20,40,1.157602e+16
9,20,41,7.638112e+14
9,20,42,1.157043e+16
9,20,43,2.196384e+16
9,20,44,1.790560e+16
9,20,45,7.559981e+14
9,20,46,2.136559e+16
9,20,47,1.813539e+16
9,20,48,2.288465e+16
9,20,49,7.644557e+14
9,21,22,2.365121e+16
9,21,23,2.153154e+16
9,21,24,1.174443e+16
9,21,25,1.184431e+13
9,21,26,2.132194e+16
9,21,27,7.579124e+12
9,21,28,2.365098e+16
9,21,29,1.163054e+16
9,21,30,7.658014e+14
9,21,31,1.163251e+16
9,21,32,3.428919e+16
9,21,33,1.162467e+16
9,21,34,2.365041e+16
9,21,35,2.272371e+16
9,21,36,1.174473e+16
9,21,37,5.929122e+12
9,21,38,1.174973e+16
9,21,39,1.259055e+13
9,21,40,1.174255e+16
9,21,41,6.017275e+12
9,21,42,1.174474e+16
9,21,43,2.273367e+16
9,21,44,1.797067e+16
9,21,45,1.383036e+13
9,21,46,2.130052e+16
9,21,47,1.820046e+16
9,21,48,2.365448e+16
9,21,49,5.372731e+12
9,22,23,2.159600e+16
9,22,24,1.190678e+16
9,22,25,2.363937e+16
9,22,26,2.138639e+16
9,22,27,2.364363e+16
9,22,28,7.050625e+11
9,22,29,1.250028e+16
9,22,30,2.288541e+16
9,22,31,1.249883e+16
9,22,32,1.063798e+16
9,22,33,1.250082e+16
9,22,34,1.591383e+12
9,22,35,9.275019e+14
9,22,36,1.190648e+16
9,22,37,2.364528e+16
9,22,38,1.190148e+16
9,22,39,2.363862e+16
9,22,40,1.190866e+16
9,22,41,2.364519e+16
9,22,42,1.190647e+16
9,22,43,9.175404e+14
9,22,44,1.790621e+16
9,22,45,2.363738e+16
9,22,46,2.136497e+16
9,22,47,1.813600e+16
9,22,48,3.265245e+12
9,22,49,2.364584e+16
9,23,24,9.910454e+15
9,23,25,2.153081e+16
9,23,26,1.054076e+15
9,23,27,2.153140e+16
9,23,28,2.159670e+16
9,23,29,3.316208e+16
9,23,30,2.159696e+16
9,23,31,3.316405e+16
9,23,32,2.221315e+16
9,23,33,3.315622e+16
9,23,34,2.159759e+16
9,23,35,2.153115e+16
9,23,36,9.904997e+15
9,23,37,2.153037e+16
9,23,38,3.318888e+16
9,23,39,2.153108e+16
9,23,40,3.317263e+16
9,23,41,2.153065e+16
9,23,42,3.316704e+16
9,23,43,2.152969e+16
9,23,44,3.950221e+16
9,23,45,2.153086e+16
9,23,46,1.053285e+15
9,23,47,3.973200e+16
9,23,48,2.159627e+16
9,23,49,2.153018e+16
9,24,25,1.173259e+16
9,24,26,9.700848e+15
9,24,27,1.173685e+16
9,24,28,1.190655e+16
9,24,29,2.325163e+16
9,24,30,1.168651e+16
9,24,31,2.325360e+16
9,24,32,2.254476e+16
9,24,33,2.324576e+16
9,24,34,1.190598e+16
9,24,35,1.162070e+16
9,24,36,5.457123e+12
9,24,37,1.173850e+16
9,24,38,2.327843e+16
9,24,39,1.173184e+16
9,24,40,2.326218e+16
9,24,41,1.173841e+16
9,24,42,2.325659e+16
9,24,43,1.161924e+16
9,24,44,2.959176e+16
9,24,45,1.173060e+16
9,24,46,9.679431e+15
9,24,47,2.982154e+16
9,24,48,1.191004e+16
9,24,49,1.173906e+16
9,25,26,2.132120e+16
9,25,27,4.265185e+12
9,25,28,2.363914e+16
9,25,29,1.163127e+16
9,25,30,7.539571e+14
9,25,31,1.163325e+16
9,25,32,3.427735e+16
9,25,33,1.162541e+16
9,25,34,2.363857e+16
9,25,35,2.271186e+16
9,25,36,1.173289e+16
9,25,37,5.915187e+12
9,25,38,1.173789e+16
9,25,39,7.462407e+11
9,25,40,1.173071e+16
9,25,41,5.827034e+12
9,25,42,1.173289e+16
9,25,43,2.272183e+16
9,25,44,1.797140e+16
9,25,45,1.986051e+12
9,25,46,2.129978e+16
9,25,47,1.820119e+16
9,25,48,2.364263e+16
9,25,49,6.471578e+12
9,26,27,2.132179e+16
9,26,28,2.138710e+16
9,26,29,3.295247e+16
9,26,30,2.138735e+16
9,26,31,3.295445e+16
9,26,32,2.115907e+16
9,26,33,3.294661e+16
9,26,34,2.138798e+16
9,26,35,2.132155e+16
9,26,36,9.695391e+15
9,26,37,2.132077e+16
9,26,38,3.297928e+16
9,26,39,2.132147e+16
9,26,40,3.296303e+16
9,26,41,2.132105e+16
9,26,42,3.295743e+16
9,26,43,2.132009e+16
9,26,44,3.929260e+16
9,26,45,2.132125e+16
9,26,46,2.141699e+13
9,26,47,3.952239e+16
9,26,48,2.138666e+16
9,26,49,2.132058e+16
9,27,28,2.364340e+16
9,27,29,1.163068e+16
9,27,30,7.582223e+14
9,27,31,1.163266e+16
9,27,32,3.428162e+16
9,27,33,1.162482e+16
9,27,34,2.364283e+16
9,27,35,2.271613e+16
9,27,36,1.173715e+16
9,27,37,1.650002e+12
9,27,38,1.174216e+16
9,27,39,5.011425e+12
9,27,40,1.173497e+16
9,27,41,1.561849e+12
9,27,42,1.173716e+16
9,27,43,2.272609e+16
9,27,44,1.797081e+16
9,27,45,6.251236e+12
9,27,46,2.130037e+16
9,27,47,1.820060e+16
9,27,48,2.364690e+16
9,27,49,2.206393e+12
9,28,29,1.250005e+16
9,28,30,2.288518e+16
9,28,31,1.249860e+16
9,28,32,1.063821e+16
9,28,33,1.250059e+16
9,28,34,8.863207e+11
9,28,35,9.272723e+14
9,28,36,1.190625e+16
9,28,37,2.364505e+16
9,28,38,1.190125e+16
9,28,39,2.363839e+16
9,28,40,1.190843e+16
9,28,41,2.364496e+16
9,28,42,1.190624e+16
9,28,43,9.173108e+14
9,28,44,1.790551e+16
9,28,45,2.363715e+16
9,28,46,2.136568e+16
9,28,47,1.813530e+16
9,28,48,3.494858e+12
9,28,49,2.364561e+16
9,29,30,1.156512e+16
9,29,31,1.976098e+12
9,29,32,2.313827e+16
9,29,33,5.862859e+12
9,29,34,1.249949e+16
9,29,35,1.163093e+16
9,29,36,2.325708e+16
9,29,37,1.163171e+16
9,29,38,5.988089e+14
9,29,39,1.163100e+16
9,29,40,5.916260e+14
9,29,41,1.163143e+16
9,29,42,5.938121e+14
9,29,43,1.163238e+16
9,29,44,6.340131e+15
9,29,45,1.163122e+16
9,29,46,3.293106e+16
9,29,47,6.569920e+15
9,29,48,1.250355e+16
9,29,49,1.163190e+16
9,30,31,1.156710e+16
9,30,32,3.352339e+16
9,30,33,1.155926e+16
9,30,34,2.288461e+16
9,30,35,2.195791e+16
9,30,36,1.169196e+16
9,30,37,7.598723e+14
9,30,38,1.159193e+16
9,30,39,7.532109e+14
9,30,40,1.157567e+16
9,30,41,7.597842e+14
9,30,42,1.157008e+16
9,30,43,2.196787e+16
9,30,44,1.790525e+16
9,30,45,7.519711e+14
9,30,46,2.136594e+16
9,30,47,1.813504e+16
9,30,48,2.288867e+16
9,30,49,7.604287e+14
9,31,32,2.313682e+16
9,31,33,7.838957e+12
9,31,34,1.249803e+16
9,31,35,1.163290e+16
9,31,36,2.325906e+16
9,31,37,1.163368e+16
9,31,38,5.973578e+14
9,31,39,1.163298e+16
9,31,40,5.901749e+14
9,31,41,1.163340e+16
9,31,42,5.923611e+14
9,31,43,1.163436e+16
9,31,44,6.338155e+15
9,31,45,1.163320e+16
9,31,46,3.293303e+16
9,31,47,6.567944e+15
9,31,48,1.250210e+16
9,31,49,1.163387e+16
9,32,33,2.313880e+16
9,32,34,1.063878e+16
9,32,35,1.156549e+16
9,32,36,2.254446e+16
9,32,37,3.428327e+16
9,32,38,2.253946e+16
9,32,39,3.427660e+16
9,32,40,2.254664e+16
9,32,41,3.428318e+16
9,32,42,2.254446e+16
9,32,43,1.155552e+16
9,32,44,2.115998e+16
9,32,45,3.427536e+16
9,32,46,2.115986e+16
9,32,47,2.221244e+16
9,32,48,1.063472e+16
9,32,49,3.428382e+16
9,33,34,1.250002e+16
9,33,35,1.162506e+16
9,33,36,2.325122e+16
9,33,37,1.162584e+16
9,33,38,5.993442e+14
9,33,39,1.162514e+16
9,33,40,5.921613e+14
9,33,41,1.162556e+16
9,33,42,5.943474e+14
9,33,43,1.162652e+16
9,33,44,6.345994e+15
9,33,45,1.162536e+16
9,33,46,3.292519e+16
9,33,47,6.575783e+15
9,33,48,1.250408e+16
9,33,49,1.162603e+16
9,34,35,9.267031e+14
9,34,36,1.190568e+16
9,34,37,2.364448e+16
9,34,38,1.190068e+16
9,34,39,2.363782e+16
9,34,40,1.190786e+16
9,34,41,2.364439e+16
9,34,42,1.190567e+16
9,34,43,9.167416e+14
9,34,44,1.790462e+16
9,34,45,2.363658e+16
9,34,46,2.136657e+16
9,34,47,1.813441e+16
9,34,48,4.064057e+12
9,34,49,2.364504e+16
9,35,36,1.162616e+16
9,35,37,2.271778e+16
9,35,38,1.165773e+16
9,35,39,2.271112e+16
9,35,40,1.164148e+16
9,35,41,2.271769e+16
9,35,42,1.163589e+16
9,35,43,9.961458e+12
9,35,44,1.797106e+16
9,35,45,2.270988e+16
9,35,46,2.130013e+16
9,35,47,1.820085e+16
9,35,48,9.307671e+14
9,35,49,2.271834e+16
9,36,37,1.173880e+16
9,36,38,2.328389e+16
9,36,39,1.173214e+16
9,36,40,2.326764e+16
9,36,41,1.173872e+16
9,36,42,2.326204e+16
9,36,43,1.162470e+16
9,36,44,2.959721e+16
9,36,45,1.173090e+16
9,36,46,9.673974e+15
9,36,47,2.982700e+16
9,36,48,1.190974e+16
9,36,49,1.173936e+16
9,37,38,1.174381e+16
9,37,39,6.661427e+12
9,37,40,1.173662e+16
9,37,41,2.798021e+11
9,37,42,1.173881e+16
9,37,43,2.272774e+16
9,37,44,1.797184e+16
9,37,45,7.901238e+12
9,37,46,2.129935e+16
9,37,47,1.820163e+16
9,37,48,2.364855e+16
9,37,49,5.563907e+11
9,38,39,1.173714e+16
9,38,40,1.625096e+13
9,38,41,1.174372e+16
9,38,42,2.184519e+13
9,38,43,1.165919e+16
9,38,44,6.313326e+15
9,38,45,1.173590e+16
9,38,46,3.295786e+16
9,38,47,6.543114e+15
9,38,48,1.190474e+16
9,38,49,1.174436e+16
9,39,40,1.172996e+16
9,39,41,6.573275e+12
9,39,42,1.173215e+16
9,39,43,2.272108e+16
9,39,44,1.797113e+16
9,39,45,1.239810e+12
9,39,46,2.130006e+16
9,39,47,1.820092e+16
9,39,48,2.364189e+16
9,39,49,7.217818e+12
9,40,41,1.173653e+16
9,40,42,5.594231e+12
9,40,43,1.164294e+16
9,40,44,6.329576e+15
9,40,45,1.172872e+16
9,40,46,3.294161e+16
9,40,47,6.559365e+15
9,40,48,1.191192e+16
9,40,49,1.173718e+16
9,41,42,1.173872e+16
9,41,43,2.272765e+16
9,41,44,1.797156e+16
9,41,45,7.813085e+12
9,41,46,2.129963e+16
9,41,47,1.820135e+16
9,41,48,2.364846e+16
9,41,49,6.445437e+11
9,42,43,1.163734e+16
9,42,44,6.335171e+15
9,42,45,1.173091e+16
9,42,46,3.293602e+16
9,42,47,6.564960e+15
9,42,48,1.190974e+16
9,42,49,1.173937e+16
9,43,44,1.797252e+16
9,43,45,2.271984e+16
9,43,46,2.129867e+16
9,43,47,1.820230e+16
9,43,48,9.208057e+14
9,43,49,2.272830e+16
9,44,45,1.797135e+16
9,44,46,3.927119e+16
9,44,47,1.052459e+15
9,44,48,1.790594e+16
9,44,49,1.797203e+16
9,45,46,2.129983e+16
9,45,47,1.820114e+16
9,45,48,2.364065e+16
9,45,49,8.457629e+12
9,46,47,3.950098e+16
9,46,48,2.136525e+16
9,46,49,2.129916e+16
9,47,48,1.813573e+16
9,47,49,1.820182e+16
9,48,49,2.364910e+16
10,0,1,6.848818e+14
10,0,2,1.047016e+16
10,0,3,1.073346e+16
10,0,4,1.057022e+16
10,0,5,1.987696e+16
10,0,6,1.046706e+16
10,0,7,6.831620e+14
10,0,8,1.047346e+16
10,0,9,1.986311e+16
10,0,10,1.048355e+16
10,0,11,1.954717e+16
10,0,12,6.889727e+11
10,0,13,1.954236e+16
10,0,14,2.069934e+16
10,0,15,1.047169e+16
10,0,16,1.057421e+16
10,0,17,6.830461e+14
10,0,18,4.369664e+12
10,0,19,1.045899e+16
10,0,20,1.199706e+12
10,0,21,6.953093e+14
10,0,22,2.070333e+16
10,0,23,1.954017e+16
10,0,24,1.057360e+16
10,0,25,6.845931e+14
10,0,26,1.935052e+16
10,0,27,6.884521e+14
10,0,28,2.070312e+16
10,0,29,1.046351e+16
10,0,30,2.443784e+12
10,0,31,1.046530e+16
10,0,32,3.032814e+16
10,0,33,1.045821e+16
10,0,34,2.070261e+16
10,0,35,1.986416e+16
10,0,36,1.057853e+16
10,0,37,6.899449e+14
10,0,38,1.048777e+16
10,0,39,6.839179e+14
10,0,40,1.047306e+16
10,0,41,6.898652e+14
10,0,42,1.046800e+16
10,0,43,1.987318e+16
10,0,44,1.619980e+16
10,0,45,6.827962e+14
10,0,46,1.933115e+16
10,0,47,1.640771e+16
10,0,48,2.070628e+16
10,0,49,6.904483e+14
10,1,2,1.061652e+16
10,1,3,1.067320e+16
10,1,4,1.061514e+16
10,1,5,2.056184e+16
10,1,6,1.061494e+16
10,1,7,1.719858e+12
10,1,8,1.061495e+16
10,1,9,2.054799e+16
10,1,10,1.061568e+16
10,1,11,1.948692e+16
10,1,12,6.855708e+14
10,1,13,1.948211e+16
10,1,14,2.138423e+16
10,1,15,1.053194e+16
10,1,16,1.061597e+16
10,1,17,1.835717e+12
10,1,18,6.805122e+14
10,1,19,1.051924e+16
10,1,20,6.860815e+14
10,1,21,1.042750e+13
10,1,22,2.138821e+16
10,1,23,1.947991e+16
10,1,24,1.061545e+16
10,1,25,2.887376e+11
10,1,26,1.929027e+16
10,1,27,3.570226e+12
10,1,28,2.138800e+16
10,1,29,1.052377e+16
10,1,30,6.824380e+14
10,1,31,1.052555e+16
10,1,32,3.101302e+16
10,1,33,1.051846e+16
10,1,34,2.138749e+16
10,1,35,2.054905e+16
10,1,36,1.061572e+16
10,1,37,5.063079e+12
10,1,38,1.062025e+16
10,1,39,9.639054e+11
10,1,40,1.061375e+16
10,1,41,4.983322e+12
10,1,42,1.061573e+16
10,1,43,2.055806e+16
10,1,44,1.626006e+16
10,1,45,2.085635e+12
10,1,46,1.927089e+16
10,1,47,1.646796e+16
10,1,48,2.139117e+16
10,1,49,5.566479e+12
10,2,3,2.120362e+16
10,2,4,2.104039e+16
10,2,5,1.053108e+16
10,2,6,3.105982e+12
10,2,7,1.061480e+16
10,2,8,3.300714e+12
10,2,9,1.052975e+16
10,2,10,1.338608e+13
10,2,11,3.001734e+16
10,2,12,1.047064e+16
10,2,13,3.001253e+16
10,2,14,1.076771e+16
10,2,15,5.391767e+14
10,2,16,2.104438e+16
10,2,17,1.061468e+16
10,2,18,1.047051e+16
10,2,19,5.391342e+14
10,2,20,1.047061e+16
10,2,21,1.062694e+16
10,2,22,1.077170e+16
10,2,23,3.001033e+16
10,2,24,2.104376e+16
10,2,25,1.061623e+16
10,2,26,2.982069e+16
10,2,27,1.062009e+16
10,2,28,1.077149e+16
10,2,29,5.380448e+14
10,2,30,1.047029e+16
10,2,31,5.367320e+14
10,2,32,2.039651e+16
10,2,33,5.385291e+14
10,2,34,1.077097e+16
10,2,35,1.052983e+16
10,2,36,2.104870e+16
10,2,37,1.062158e+16
10,2,38,1.760299e+13
10,2,39,1.061555e+16
10,2,40,2.899787e+12
10,2,41,1.062150e+16
10,2,42,2.161642e+12
10,2,43,1.053115e+16
10,2,44,5.729640e+15
10,2,45,1.061443e+16
10,2,46,2.980131e+16
10,2,47,5.937543e+15
10,2,48,1.077465e+16
10,2,49,1.062208e+16
10,3,4,5.355766e+14
10,3,5,1.067254e+16
10,3,6,2.120051e+16
10,3,7,1.067356e+16
10,3,8,2.120692e+16
10,3,9,1.067387e+16
10,3,10,2.121701e+16
10,3,11,8.813718e+15
10,3,12,1.073298e+16
10,3,13,8.808906e+15
10,3,14,1.130466e+16
10,3,15,2.120515e+16
10,3,16,5.363980e+14
10,3,17,1.067412e+16
10,3,18,1.073311e+16
10,3,19,2.119244e+16
10,3,20,1.073301e+16
10,3,21,1.067414e+16
10,3,22,1.130864e+16
10,3,23,8.806710e+15
10,3,24,5.358825e+14
10,3,25,1.067348e+16
10,3,26,8.617067e+15
10,3,27,1.067401e+16
10,3,28,1.130844e+16
10,3,29,2.119697e+16
10,3,30,1.073333e+16
10,3,31,2.119876e+16
10,3,32,2.093345e+16
10,3,33,2.119167e+16
10,3,34,1.130792e+16
10,3,35,1.067379e+16
10,3,36,5.361550e+14
10,3,37,1.067308e+16
10,3,38,2.122122e+16
10,3,39,1.067372e+16
10,3,40,2.120652e+16
10,3,41,1.067334e+16
10,3,42,2.120146e+16
10,3,43,1.067247e+16
10,3,44,2.693326e+16
10,3,45,1.067352e+16
10,3,46,8.597690e+15
10,3,47,2.714116e+16
10,3,48,1.131160e+16
10,3,49,1.067291e+16
10,4,5,1.050931e+16
10,4,6,2.103728e+16
10,4,7,1.061342e+16
10,4,8,2.104369e+16
10,4,9,1.051064e+16
10,4,10,2.105377e+16
10,4,11,8.976952e+15
10,4,12,1.056974e+16
10,4,13,8.972140e+15
10,4,14,1.076908e+16
10,4,15,2.104191e+16
10,4,16,3.990244e+12
10,4,17,1.061331e+16
10,4,18,1.056988e+16
10,4,19,2.102921e+16
10,4,20,1.056978e+16
10,4,21,1.062557e+16
10,4,22,1.077307e+16
10,4,23,8.969944e+15
10,4,24,3.374337e+12
10,4,25,1.061486e+16
10,4,26,8.780301e+15
10,4,27,1.061871e+16
10,4,28,1.077286e+16
10,4,29,2.103374e+16
10,4,30,1.057009e+16
10,4,31,2.103552e+16
10,4,32,2.039788e+16
10,4,33,2.102843e+16
10,4,34,1.077235e+16
10,4,35,1.051055e+16
10,4,36,8.311716e+12
10,4,37,1.062021e+16
10,4,38,2.105799e+16
10,4,39,1.061418e+16
10,4,40,2.104329e+16
10,4,41,1.062013e+16
10,4,42,2.103822e+16
10,4,43,1.050924e+16
10,4,44,2.677003e+16
10,4,45,1.061306e+16
10,4,46,8.760924e+15
10,4,47,2.697793e+16
10,4,48,1.077602e+16
10,4,49,1.062071e+16
10,5,6,1.052797e+16
10,5,7,2.056012e+16
10,5,8,1.053438e+16
10,5,9,1.385584e+13
10,5,10,1.054446e+16
10,5,11,1.948626e+16
10,5,12,1.987627e+16
10,5,13,1.948145e+16
10,5,14,8.223821e+14
10,5,15,1.053260e+16
10,5,16,1.051330e+16
10,5,17,2.056001e+16
10,5,18,1.988133e+16
10,5,19,1.051990e+16
10,5,20,1.987576e+16
10,5,21,2.057227e+16
10,5,22,8.263686e+14
10,5,23,1.947925e+16
10,5,24,1.051268e+16
10,5,25,2.056155e+16
10,5,26,1.928961e+16
10,5,27,2.056541e+16
10,5,28,8.261609e+14
10,5,29,1.052443e+16
10,5,30,1.987941e+16
10,5,31,1.052622e+16
10,5,32,1.045118e+16
10,5,33,1.051912e+16
10,5,34,8.256459e+14
10,5,35,1.279683e+13
10,5,36,1.051762e+16
10,5,37,2.056691e+16
10,5,38,1.054868e+16
10,5,39,2.056088e+16
10,5,40,1.053398e+16
10,5,41,2.056683e+16
10,5,42,1.052892e+16
10,5,43,3.784111e+12
10,5,44,1.626072e+16
10,5,45,2.055976e+16
10,5,46,1.927023e+16
10,5,47,1.646862e+16
10,5,48,8.293229e+14
10,5,49,2.056741e+16
10,6,7,1.061322e+16
10,6,8,6.406695e+12
10,6,9,1.052664e+16
10,6,10,1.649206e+13
10,6,11,3.001423e+16
10,6,12,1.046754e+16
10,6,13,3.000942e+16
10,6,14,1.076928e+16
10,6,15,5.376063e+14
10,6,16,2.104127e+16
10,6,17,1.061311e+16
10,6,18,1.046740e+16
10,6,19,5.375638e+14
10,6,20,1.046750e+16
10,6,21,1.062537e+16
10,6,22,1.077327e+16
10,6,23,3.000722e+16
10,6,24,2.104065e+16
10,6,25,1.061466e+16
10,6,26,2.981758e+16
10,6,27,1.061852e+16
10,6,28,1.077306e+16
10,6,29,5.364744e+14
10,6,30,1.046719e+16
10,6,31,5.351616e+14
10,6,32,2.039808e+16
10,6,33,5.369587e+14
10,6,34,1.077254e+16
10,6,35,1.052673e+16
10,6,36,2.104559e+16
10,6,37,1.062001e+16
10,6,38,2.070897e+13
10,6,39,1.061398e+16
10,6,40,6.005769e+12
10,6,41,1.061993e+16
10,6,42,9.443395e+11
10,6,43,1.052804e+16
10,6,44,5.732746e+15
10,6,45,1.061286e+16
10,6,46,2.979820e+16
10,6,47,5.940649e+15
10,6,48,1.077622e+16
10,6,49,1.062051e+16
10,7,8,1.061323e+16
10,7,9,2.054627e+16
10,7,10,1.061396e+16
10,7,11,1.948728e+16
10,7,12,6.838509e+14
10,7,13,1.948246e+16
10,7,14,2.138251e+16
10,7,15,1.053159e+16
10,7,16,1.061425e+16
10,7,17,5.658128e+11
10,7,18,6.787923e+14
10,7,19,1.051889e+16
10,7,20,6.843617e+14
10,7,21,1.214736e+13
10,7,22,2.138649e+16
10,7,23,1.948027e+16
10,7,24,1.061373e+16
10,7,25,1.431121e+12
10,7,26,1.929063e+16
10,7,27,5.290084e+12
10,7,28,2.138628e+16
10,7,29,1.052341e+16
10,7,30,6.807182e+14
10,7,31,1.052520e+16
10,7,32,3.101130e+16
10,7,33,1.051811e+16
10,7,34,2.138577e+16
10,7,35,2.054733e+16
10,7,36,1.061400e+16
10,7,37,6.782938e+12
10,7,38,1.061853e+16
10,7,39,7.559530e+11
10,7,40,1.061203e+16
10,7,41,6.703181e+12
10,7,42,1.061401e+16
10,7,43,2.055634e+16
10,7,44,1.625970e+16
10,7,45,3.657762e+11
10,7,46,1.927125e+16
10,7,47,1.646761e+16
10,7,48,2.138945e+16
10,7,49,7.286337e+12
10,8,9,1.053305e+16
10,8,10,1.008537e+13
10,8,11,3.002064e+16
10,8,12,1.047395e+16
10,8,13,3.001583e+16
10,8,14,1.076927e+16
10,8,15,5.376137e+14
10,8,16,2.104768e+16
10,8,17,1.061312e+16
10,8,18,1.047381e+16
10,8,19,5.375712e+14
10,8,20,1.047391e+16
10,8,21,1.062538e+16
10,8,22,1.077326e+16
10,8,23,3.001363e+16
10,8,24,2.104706e+16
10,8,25,1.061466e+16
10,8,26,2.982399e+16
10,8,27,1.061852e+16
10,8,28,1.077305e+16
10,8,29,5.364818e+14
10,8,30,1.047359e+16
10,8,31,5.351689e+14
10,8,32,2.039807e+16
10,8,33,5.369661e+14
10,8,34,1.077254e+16
10,8,35,1.053313e+16
10,8,36,2.105200e+16
10,8,37,1.062002e+16
10,8,38,1.430227e+13
10,8,39,1.061399e+16
10,8,40,1.203024e+12
10,8,41,1.061994e+16
10,8,42,5.462356e+12
10,8,43,1.053445e+16
10,8,44,5.726339e+15
10,8,45,1.061287e+16
10,8,46,2.980461e+16
